,dataset,cv,sample,comp,label,ten_fold
33240,hcp,4,79,105,0,9
33241,hcp,4,79,106,0,9
33242,hcp,4,79,107,0,9
33243,hcp,4,79,108,0,9
33244,hcp,4,79,109,0,9
33245,hcp,4,79,110,0,9
33246,hcp,4,79,111,0,9
33247,hcp,4,79,112,0,9
33248,hcp,4,79,113,1,9
33249,hcp,4,79,114,0,9
33250,hcp,4,79,115,0,9
33251,hcp,4,79,116,0,9
33252,hcp,4,79,117,0,9
33253,hcp,4,79,118,1,9
33254,hcp,4,79,119,0,9
33255,hcp,4,79,120,0,9
33256,hcp,4,79,121,0,9
33257,hcp,4,79,122,0,9
33258,hcp,4,79,123,0,9
33259,hcp,4,79,124,0,9
33260,hcp,4,79,125,0,9
33261,hcp,4,79,126,0,9
33262,hcp,4,79,127,0,9
33263,hcp,4,79,128,0,9
33264,hcp,4,79,129,0,9
33265,hcp,4,79,130,0,9
33266,hcp,4,79,131,0,9
33267,hcp,4,79,132,0,9
33268,hcp,4,79,133,0,9
33269,hcp,4,79,134,0,9
33270,hcp,4,79,135,0,9
33271,hcp,4,79,136,0,9
33272,hcp,4,79,137,0,9
33273,hcp,4,79,138,0,9
33274,hcp,4,79,139,0,9
33275,hcp,4,79,140,0,9
33276,hcp,4,79,141,0,9
33277,hcp,4,79,142,0,9
33278,hcp,4,79,143,0,9
33279,hcp,4,79,144,0,9
33280,hcp,4,79,145,0,9
33281,hcp,4,79,146,0,9
33282,hcp,4,79,147,0,9
33283,hcp,4,79,148,0,9
33284,hcp,4,79,149,0,9
33285,hcp,4,79,150,0,9
33286,hcp,4,79,151,0,9
33287,hcp,4,79,152,0,9
33288,hcp,4,79,153,0,9
33289,hcp,4,79,154,0,9
33290,hcp,4,79,155,0,9
33291,hcp,4,79,156,0,9
33292,hcp,4,79,157,0,9
33293,hcp,4,79,158,0,9
33294,hcp,4,79,159,0,9
33295,hcp,4,79,160,0,9
33296,hcp,4,79,161,0,9
33297,hcp,4,79,162,0,9
33298,hcp,4,79,163,0,9
33299,hcp,4,79,164,0,9
33300,hcp,4,79,165,0,9
33301,hcp,4,79,166,0,9
33302,hcp,4,79,167,0,9
33303,hcp,4,79,168,0,9
33304,hcp,4,79,169,0,9
33305,hcp,4,79,170,0,9
33306,hcp,4,79,171,0,9
33307,hcp,4,79,172,0,9
33308,hcp,4,79,173,0,9
33309,hcp,4,79,174,0,9
33310,hcp,4,79,175,0,9
33311,hcp,4,79,176,0,9
33312,hcp,4,79,177,0,9
33313,hcp,4,79,178,0,9
33314,hcp,4,79,179,0,9
33315,hcp,4,79,180,0,9
33316,hcp,4,79,181,0,9
33317,hcp,4,79,182,0,9
33318,hcp,4,79,183,0,9
33319,hcp,4,79,184,0,9
33320,hcp,4,79,185,0,9
33321,hcp,4,79,186,0,9
33322,hcp,4,79,187,0,9
33323,hcp,4,79,188,0,9
33324,hcp,4,79,189,0,9
33325,hcp,4,79,190,0,9
33326,hcp,4,79,191,0,9
33327,hcp,4,79,192,0,9
33328,hcp,4,79,193,0,9
33329,hcp,4,79,194,0,9
33330,hcp,4,79,195,0,9
33331,hcp,4,79,196,0,9
33332,hcp,4,79,197,0,9
33333,hcp,4,79,198,0,9
33334,hcp,4,79,199,0,9
33335,hcp,4,79,200,0,9
33336,hcp,4,79,201,0,9
33337,hcp,4,79,202,0,9
33338,hcp,4,79,203,0,9
33339,hcp,4,79,204,0,9
33340,hcp,4,79,205,0,9
33341,hcp,4,79,206,0,9
33342,hcp,4,79,207,0,9
33343,hcp,4,79,208,0,9
33344,hcp,4,79,209,0,9
33345,hcp,4,79,210,0,9
33346,hcp,4,79,211,0,9
33347,hcp,4,79,212,0,9
33348,hcp,4,79,213,0,9
33349,hcp,4,79,214,0,9
33350,hcp,4,79,215,0,9
33351,hcp,4,79,216,0,9
33352,hcp,4,79,217,0,9
33353,hcp,4,79,218,0,9
33354,hcp,4,79,219,0,9
33355,hcp,4,79,220,0,9
33356,hcp,4,79,221,0,9
33357,hcp,4,79,222,0,9
33358,hcp,4,79,223,0,9
33359,hcp,4,79,224,0,9
33360,hcp,4,79,225,0,9
33361,hcp,4,79,226,0,9
33362,hcp,4,79,227,0,9
33363,hcp,4,79,228,0,9
33364,hcp,4,79,229,0,9
33365,hcp,4,79,230,0,9
33366,hcp,4,79,231,0,9
33367,hcp,4,79,232,0,9
33368,hcp,4,79,233,0,9
33369,hcp,4,79,234,0,9
33370,hcp,4,79,235,0,9
33371,hcp,4,79,236,0,9
33372,hcp,4,79,237,0,9
33373,hcp,4,79,238,0,9
33374,hcp,4,79,239,0,9
33375,hcp,4,79,240,0,9
33376,hcp,4,79,241,0,9
33377,hcp,4,80,1,0,6
33378,hcp,4,80,2,0,6
33379,hcp,4,80,3,0,6
33380,hcp,4,80,4,0,6
33381,hcp,4,80,5,0,6
33382,hcp,4,80,6,0,6
33383,hcp,4,80,7,0,6
33384,hcp,4,80,8,0,6
33385,hcp,4,80,9,0,6
33386,hcp,4,80,10,0,6
33387,hcp,4,80,11,0,6
33388,hcp,4,80,12,0,6
33389,hcp,4,80,13,0,6
33390,hcp,4,80,14,0,6
33391,hcp,4,80,15,0,6
33392,hcp,4,80,16,0,6
33393,hcp,4,80,17,0,6
33394,hcp,4,80,18,0,6
33395,hcp,4,80,19,0,6
33396,hcp,4,80,20,0,6
33397,hcp,4,80,21,0,6
33398,hcp,4,80,22,0,6
33399,hcp,4,80,23,0,6
33400,hcp,4,80,24,0,6
33401,hcp,4,80,25,1,6
33402,hcp,4,80,26,0,6
33403,hcp,4,80,27,1,6
33404,hcp,4,80,28,0,6
33405,hcp,4,80,29,0,6
33406,hcp,4,80,30,0,6
33407,hcp,4,80,31,1,6
33408,hcp,4,80,32,0,6
33409,hcp,4,80,33,0,6
33410,hcp,4,80,34,0,6
33411,hcp,4,80,35,0,6
33412,hcp,4,80,36,0,6
33413,hcp,4,80,37,0,6
33414,hcp,4,80,38,0,6
33415,hcp,4,80,39,0,6
33416,hcp,4,80,40,0,6
33417,hcp,4,80,41,1,6
33418,hcp,4,80,42,0,6
33419,hcp,4,80,43,1,6
33420,hcp,4,80,44,0,6
33421,hcp,4,80,45,0,6
33422,hcp,4,80,46,0,6
33423,hcp,4,80,47,0,6
33424,hcp,4,80,48,0,6
33425,hcp,4,80,49,0,6
33426,hcp,4,80,50,1,6
33427,hcp,4,80,51,1,6
33428,hcp,4,80,52,1,6
33429,hcp,4,80,53,0,6
33430,hcp,4,80,54,0,6
33431,hcp,4,80,55,1,6
33432,hcp,4,80,56,1,6
33433,hcp,4,80,57,0,6
33434,hcp,4,80,58,0,6
33435,hcp,4,80,59,0,6
33436,hcp,4,80,60,1,6
33437,hcp,4,80,61,0,6
33438,hcp,4,80,62,1,6
33439,hcp,4,80,63,0,6
33440,hcp,4,80,64,1,6
33441,hcp,4,80,65,1,6
33442,hcp,4,80,66,0,6
33443,hcp,4,80,67,1,6
33444,hcp,4,80,68,0,6
33445,hcp,4,80,69,0,6
33446,hcp,4,80,70,0,6
33447,hcp,4,80,71,0,6
33448,hcp,4,80,72,0,6
33449,hcp,4,80,73,0,6
33450,hcp,4,80,74,0,6
33451,hcp,4,80,75,0,6
33452,hcp,4,80,76,0,6
33453,hcp,4,80,77,1,6
33454,hcp,4,80,78,0,6
33455,hcp,4,80,79,0,6
33456,hcp,4,80,80,0,6
33457,hcp,4,80,81,1,6
33458,hcp,4,80,82,0,6
33459,hcp,4,80,83,0,6
33460,hcp,4,80,84,0,6
33461,hcp,4,80,85,0,6
33462,hcp,4,80,86,0,6
33463,hcp,4,80,87,0,6
33464,hcp,4,80,88,0,6
33465,hcp,4,80,89,0,6
33466,hcp,4,80,90,0,6
33467,hcp,4,80,91,0,6
33468,hcp,4,80,92,0,6
33469,hcp,4,80,93,0,6
33470,hcp,4,80,94,0,6
33471,hcp,4,80,95,0,6
33472,hcp,4,80,96,1,6
33473,hcp,4,80,97,0,6
33474,hcp,4,80,98,0,6
33475,hcp,4,80,99,0,6
33476,hcp,4,80,100,1,6
33477,hcp,4,80,101,1,6
33478,hcp,4,80,102,0,6
33479,hcp,4,80,103,0,6
33480,hcp,4,80,104,1,6
33481,hcp,4,80,105,0,6
33482,hcp,4,80,106,0,6
33483,hcp,4,80,107,0,6
33484,hcp,4,80,108,0,6
33485,hcp,4,80,109,1,6
33486,hcp,4,80,110,0,6
33487,hcp,4,80,111,0,6
33488,hcp,4,80,112,0,6
33489,hcp,4,80,113,0,6
33490,hcp,4,80,114,0,6
33491,hcp,4,80,115,0,6
33492,hcp,4,80,116,0,6
33493,hcp,4,80,117,0,6
33494,hcp,4,80,118,0,6
33495,hcp,4,80,119,1,6
33496,hcp,4,80,120,0,6
33497,hcp,4,80,121,0,6
33498,hcp,4,80,122,0,6
33499,hcp,4,80,123,0,6
33500,hcp,4,80,124,0,6
33501,hcp,4,80,125,0,6
33502,hcp,4,80,126,0,6
33503,hcp,4,80,127,0,6
33504,hcp,4,80,128,0,6
33505,hcp,4,80,129,0,6
33506,hcp,4,80,130,0,6
33507,hcp,4,80,131,0,6
33508,hcp,4,80,132,0,6
33509,hcp,4,80,133,0,6
33510,hcp,4,80,134,0,6
33511,hcp,4,80,135,0,6
33512,hcp,4,80,136,0,6
33513,hcp,4,80,137,0,6
33514,hcp,4,80,138,0,6
33515,hcp,4,80,139,0,6
33516,hcp,4,80,140,0,6
33517,hcp,4,80,141,0,6
33518,hcp,4,80,142,0,6
33519,hcp,4,80,143,0,6
33520,hcp,4,80,144,0,6
33521,hcp,4,80,145,0,6
33522,hcp,4,80,146,0,6
33523,hcp,4,80,147,0,6
33524,hcp,4,80,148,0,6
33525,hcp,4,80,149,0,6
33526,hcp,4,80,150,0,6
33527,hcp,4,80,151,0,6
33528,hcp,4,80,152,0,6
33529,hcp,4,80,153,0,6
33530,hcp,4,80,154,0,6
33531,hcp,4,80,155,0,6
33532,hcp,4,80,156,0,6
33533,hcp,4,80,157,0,6
33534,hcp,4,80,158,0,6
33535,hcp,4,80,159,0,6
33536,hcp,4,80,160,0,6
33537,hcp,4,80,161,0,6
33538,hcp,4,80,162,0,6
33539,hcp,4,80,163,0,6
33540,hcp,4,80,164,0,6
33541,hcp,4,80,165,0,6
33542,hcp,4,80,166,0,6
33543,hcp,4,80,167,0,6
33544,hcp,4,80,168,0,6
33545,hcp,4,80,169,0,6
33546,hcp,4,80,170,0,6
33547,hcp,4,80,171,0,6
33548,hcp,4,80,172,0,6
33549,hcp,4,80,173,0,6
33550,hcp,4,80,174,0,6
33551,hcp,4,80,175,0,6
33552,hcp,4,80,176,0,6
33553,hcp,4,80,177,0,6
33554,hcp,4,80,178,0,6
33555,hcp,4,80,179,0,6
33556,hcp,4,80,180,0,6
33557,hcp,4,80,181,0,6
33558,hcp,4,80,182,0,6
33559,hcp,4,80,183,0,6
33560,hcp,4,80,184,0,6
33561,hcp,4,80,185,0,6
33562,hcp,4,80,186,0,6
33563,hcp,4,80,187,0,6
33564,hcp,4,80,188,0,6
33565,hcp,4,80,189,0,6
33566,hcp,4,80,190,0,6
33567,hcp,4,80,191,0,6
33568,hcp,4,80,192,0,6
33569,hcp,4,80,193,0,6
33570,hcp,4,80,194,0,6
33571,hcp,4,80,195,0,6
33572,hcp,4,80,196,0,6
33573,hcp,4,80,197,0,6
33574,hcp,4,80,198,0,6
33575,hcp,4,80,199,0,6
33576,hcp,4,80,200,0,6
33577,hcp,4,80,201,0,6
33578,hcp,4,80,202,0,6
33579,hcp,4,80,203,0,6
33580,hcp,4,80,204,0,6
33581,hcp,4,80,205,0,6
33582,hcp,4,80,206,0,6
33583,hcp,4,80,207,0,6
33584,hcp,4,80,208,0,6
33585,hcp,4,80,209,0,6
33586,hcp,4,80,210,0,6
33587,hcp,4,80,211,0,6
33588,hcp,4,80,212,0,6
33589,hcp,4,80,213,0,6
33590,hcp,4,80,214,0,6
33591,hcp,4,80,215,0,6
33592,hcp,4,80,216,0,6
33593,hcp,4,80,217,0,6
33594,hcp,4,80,218,0,6
33595,hcp,4,80,219,0,6
33596,hcp,4,80,220,0,6
33597,hcp,4,80,221,0,6
33598,hcp,4,80,222,0,6
33599,hcp,4,80,223,0,6
33600,hcp,4,80,224,0,6
33601,hcp,4,80,225,0,6
33602,hcp,4,80,226,0,6
33603,hcp,4,80,227,0,6
33604,hcp,4,80,228,0,6
33605,hcp,4,80,229,0,6
33606,hcp,4,80,230,0,6
33607,hcp,4,80,231,0,6
33608,hcp,4,80,232,0,6
33609,hcp,4,80,233,0,6
33610,hcp,4,80,234,0,6
33611,hcp,4,80,235,0,6
33612,hcp,4,80,236,0,6
33613,hcp,4,80,237,0,6
33614,hcp,4,80,238,0,6
33615,hcp,4,80,239,0,6
33616,hcp,4,80,240,0,6
33617,hcp,5,81,1,0,8
33618,hcp,5,81,2,0,8
33619,hcp,5,81,3,0,8
33620,hcp,5,81,4,0,8
33621,hcp,5,81,5,0,8
33622,hcp,5,81,6,0,8
33623,hcp,5,81,7,0,8
33624,hcp,5,81,8,0,8
33625,hcp,5,81,9,0,8
33626,hcp,5,81,10,0,8
33627,hcp,5,81,11,0,8
33628,hcp,5,81,12,0,8
33629,hcp,5,81,13,0,8
33630,hcp,5,81,14,0,8
33631,hcp,5,81,15,0,8
33632,hcp,5,81,16,0,8
33633,hcp,5,81,17,0,8
33634,hcp,5,81,18,0,8
33635,hcp,5,81,19,0,8
33636,hcp,5,81,20,0,8
33637,hcp,5,81,21,0,8
33638,hcp,5,81,22,0,8
33639,hcp,5,81,23,0,8
33640,hcp,5,81,24,0,8
33641,hcp,5,81,25,0,8
33642,hcp,5,81,26,0,8
33643,hcp,5,81,27,0,8
33644,hcp,5,81,28,0,8
33645,hcp,5,81,29,0,8
33646,hcp,5,81,30,0,8
33647,hcp,5,81,31,0,8
33648,hcp,5,81,32,0,8
33649,hcp,5,81,33,0,8
33650,hcp,5,81,34,0,8
33651,hcp,5,81,35,0,8
33652,hcp,5,81,36,0,8
33653,hcp,5,81,37,1,8
33654,hcp,5,81,38,0,8
33655,hcp,5,81,39,0,8
33656,hcp,5,81,40,0,8
33657,hcp,5,81,41,0,8
33658,hcp,5,81,42,0,8
33659,hcp,5,81,43,0,8
33660,hcp,5,81,44,0,8
33661,hcp,5,81,45,1,8
33662,hcp,5,81,46,0,8
33663,hcp,5,81,47,0,8
33664,hcp,5,81,48,0,8
33665,hcp,5,81,49,0,8
33666,hcp,5,81,50,0,8
33667,hcp,5,81,51,0,8
33668,hcp,5,81,52,1,8
33669,hcp,5,81,53,0,8
33670,hcp,5,81,54,1,8
33671,hcp,5,81,55,0,8
33672,hcp,5,81,56,0,8
33673,hcp,5,81,57,0,8
33674,hcp,5,81,58,0,8
33675,hcp,5,81,59,0,8
33676,hcp,5,81,60,0,8
33677,hcp,5,81,61,1,8
33678,hcp,5,81,62,0,8
33679,hcp,5,81,63,0,8
33680,hcp,5,81,64,1,8
33681,hcp,5,81,65,1,8
33682,hcp,5,81,66,1,8
33683,hcp,5,81,67,1,8
33684,hcp,5,81,68,1,8
33685,hcp,5,81,69,0,8
33686,hcp,5,81,70,1,8
33687,hcp,5,81,71,0,8
33688,hcp,5,81,72,0,8
33689,hcp,5,81,73,1,8
33690,hcp,5,81,74,0,8
33691,hcp,5,81,75,0,8
33692,hcp,5,81,76,0,8
33693,hcp,5,81,77,0,8
33694,hcp,5,81,78,0,8
33695,hcp,5,81,79,0,8
33696,hcp,5,81,80,0,8
33697,hcp,5,81,81,0,8
33698,hcp,5,81,82,0,8
33699,hcp,5,81,83,0,8
33700,hcp,5,81,84,0,8
33701,hcp,5,81,85,0,8
33702,hcp,5,81,86,0,8
33703,hcp,5,81,87,0,8
33704,hcp,5,81,88,0,8
33705,hcp,5,81,89,0,8
33706,hcp,5,81,90,0,8
33707,hcp,5,81,91,0,8
33708,hcp,5,81,92,0,8
33709,hcp,5,81,93,1,8
33710,hcp,5,81,94,1,8
33711,hcp,5,81,95,0,8
33712,hcp,5,81,96,1,8
33713,hcp,5,81,97,0,8
33714,hcp,5,81,98,0,8
33715,hcp,5,81,99,0,8
33716,hcp,5,81,100,0,8
33717,hcp,5,81,101,1,8
33718,hcp,5,81,102,0,8
33719,hcp,5,81,103,1,8
33720,hcp,5,81,104,0,8
33721,hcp,5,81,105,0,8
33722,hcp,5,81,106,0,8
33723,hcp,5,81,107,1,8
33724,hcp,5,81,108,0,8
33725,hcp,5,81,109,0,8
33726,hcp,5,81,110,0,8
33727,hcp,5,81,111,0,8
33728,hcp,5,81,112,0,8
33729,hcp,5,81,113,0,8
33730,hcp,5,81,114,0,8
33731,hcp,5,81,115,0,8
33732,hcp,5,81,116,0,8
33733,hcp,5,81,117,0,8
33734,hcp,5,81,118,0,8
33735,hcp,5,81,119,0,8
33736,hcp,5,81,120,1,8
33737,hcp,5,81,121,0,8
33738,hcp,5,81,122,0,8
33739,hcp,5,81,123,0,8
33740,hcp,5,81,124,0,8
33741,hcp,5,81,125,0,8
33742,hcp,5,81,126,0,8
33743,hcp,5,81,127,0,8
33744,hcp,5,81,128,0,8
33745,hcp,5,81,129,0,8
33746,hcp,5,81,130,0,8
33747,hcp,5,81,131,0,8
33748,hcp,5,81,132,0,8
33749,hcp,5,81,133,0,8
33750,hcp,5,81,134,0,8
33751,hcp,5,81,135,0,8
33752,hcp,5,81,136,0,8
33753,hcp,5,81,137,0,8
33754,hcp,5,81,138,1,8
33755,hcp,5,81,139,0,8
33756,hcp,5,81,140,0,8
33757,hcp,5,81,141,0,8
33758,hcp,5,81,142,0,8
33759,hcp,5,81,143,0,8
33760,hcp,5,81,144,0,8
33761,hcp,5,81,145,0,8
33762,hcp,5,81,146,0,8
33763,hcp,5,81,147,0,8
33764,hcp,5,81,148,0,8
33765,hcp,5,81,149,0,8
33766,hcp,5,81,150,0,8
33767,hcp,5,81,151,0,8
33768,hcp,5,81,152,0,8
33769,hcp,5,81,153,0,8
33770,hcp,5,81,154,0,8
33771,hcp,5,81,155,0,8
33772,hcp,5,81,156,0,8
33773,hcp,5,81,157,0,8
33774,hcp,5,81,158,0,8
33775,hcp,5,81,159,0,8
33776,hcp,5,81,160,0,8
33777,hcp,5,81,161,0,8
33778,hcp,5,81,162,0,8
33779,hcp,5,81,163,0,8
33780,hcp,5,81,164,0,8
33781,hcp,5,81,165,0,8
33782,hcp,5,81,166,1,8
33783,hcp,5,81,167,0,8
33784,hcp,5,81,168,0,8
33785,hcp,5,81,169,0,8
33786,hcp,5,81,170,0,8
33787,hcp,5,81,171,0,8
33788,hcp,5,81,172,0,8
33789,hcp,5,81,173,0,8
33790,hcp,5,81,174,0,8
33791,hcp,5,81,175,0,8
33792,hcp,5,81,176,0,8
33793,hcp,5,81,177,0,8
33794,hcp,5,81,178,0,8
33795,hcp,5,81,179,0,8
33796,hcp,5,81,180,0,8
33797,hcp,5,81,181,0,8
33798,hcp,5,81,182,0,8
33799,hcp,5,81,183,0,8
33800,hcp,5,81,184,0,8
33801,hcp,5,81,185,0,8
33802,hcp,5,81,186,0,8
33803,hcp,5,81,187,0,8
33804,hcp,5,81,188,0,8
33805,hcp,5,81,189,0,8
33806,hcp,5,81,190,0,8
33807,hcp,5,81,191,0,8
33808,hcp,5,81,192,0,8
33809,hcp,5,81,193,0,8
33810,hcp,5,81,194,0,8
33811,hcp,5,81,195,0,8
33812,hcp,5,81,196,0,8
33813,hcp,5,81,197,0,8
33814,hcp,5,81,198,0,8
33815,hcp,5,81,199,0,8
33816,hcp,5,81,200,0,8
33817,hcp,5,81,201,0,8
33818,hcp,5,81,202,0,8
33819,hcp,5,81,203,0,8
33820,hcp,5,81,204,0,8
33821,hcp,5,81,205,0,8
33822,hcp,5,81,206,0,8
33823,hcp,5,81,207,0,8
33824,hcp,5,81,208,0,8
33825,hcp,5,81,209,0,8
33826,hcp,5,81,210,0,8
33827,hcp,5,81,211,0,8
33828,hcp,5,81,212,0,8
33829,hcp,5,81,213,0,8
33830,hcp,5,81,214,0,8
33831,hcp,5,81,215,0,8
33832,hcp,5,81,216,0,8
33833,hcp,5,81,217,0,8
33834,hcp,5,81,218,0,8
33835,hcp,5,81,219,0,8
33836,hcp,5,81,220,0,8
33837,hcp,5,81,221,0,8
33838,hcp,5,81,222,0,8
33839,hcp,5,81,223,0,8
33840,hcp,5,81,224,0,8
33841,hcp,5,81,225,0,8
33842,hcp,5,81,226,0,8
33843,hcp,5,81,227,0,8
33844,hcp,5,81,228,0,8
33845,hcp,5,81,229,0,8
33846,hcp,5,81,230,0,8
33847,hcp,5,81,231,0,8
33848,hcp,5,82,1,0,7
33849,hcp,5,82,2,0,7
33850,hcp,5,82,3,0,7
33851,hcp,5,82,4,0,7
33852,hcp,5,82,5,0,7
33853,hcp,5,82,6,0,7
33854,hcp,5,82,7,0,7
33855,hcp,5,82,8,0,7
33856,hcp,5,82,9,0,7
33857,hcp,5,82,10,0,7
33858,hcp,5,82,11,0,7
33859,hcp,5,82,12,0,7
33860,hcp,5,82,13,0,7
33861,hcp,5,82,14,0,7
33862,hcp,5,82,15,0,7
33863,hcp,5,82,16,0,7
33864,hcp,5,82,17,0,7
33865,hcp,5,82,18,1,7
33866,hcp,5,82,19,0,7
33867,hcp,5,82,20,0,7
33868,hcp,5,82,21,0,7
33869,hcp,5,82,22,0,7
33870,hcp,5,82,23,0,7
33871,hcp,5,82,24,0,7
33872,hcp,5,82,25,0,7
33873,hcp,5,82,26,0,7
33874,hcp,5,82,27,0,7
33875,hcp,5,82,28,0,7
33876,hcp,5,82,29,0,7
33877,hcp,5,82,30,0,7
33878,hcp,5,82,31,0,7
33879,hcp,5,82,32,0,7
33880,hcp,5,82,33,0,7
33881,hcp,5,82,34,0,7
33882,hcp,5,82,35,0,7
33883,hcp,5,82,36,0,7
33884,hcp,5,82,37,0,7
33885,hcp,5,82,38,0,7
33886,hcp,5,82,39,0,7
33887,hcp,5,82,40,0,7
33888,hcp,5,82,41,0,7
33889,hcp,5,82,42,0,7
33890,hcp,5,82,43,0,7
33891,hcp,5,82,44,0,7
33892,hcp,5,82,45,0,7
33893,hcp,5,82,46,1,7
33894,hcp,5,82,47,0,7
33895,hcp,5,82,48,1,7
33896,hcp,5,82,49,1,7
33897,hcp,5,82,50,0,7
33898,hcp,5,82,51,0,7
33899,hcp,5,82,52,0,7
33900,hcp,5,82,53,0,7
33901,hcp,5,82,54,0,7
33902,hcp,5,82,55,1,7
33903,hcp,5,82,56,1,7
33904,hcp,5,82,57,0,7
33905,hcp,5,82,58,1,7
33906,hcp,5,82,59,0,7
33907,hcp,5,82,60,1,7
33908,hcp,5,82,61,0,7
33909,hcp,5,82,62,1,7
33910,hcp,5,82,63,1,7
33911,hcp,5,82,64,0,7
33912,hcp,5,82,65,0,7
33913,hcp,5,82,66,0,7
33914,hcp,5,82,67,0,7
33915,hcp,5,82,68,0,7
33916,hcp,5,82,69,0,7
33917,hcp,5,82,70,1,7
33918,hcp,5,82,71,0,7
33919,hcp,5,82,72,0,7
33920,hcp,5,82,73,1,7
33921,hcp,5,82,74,1,7
33922,hcp,5,82,75,0,7
33923,hcp,5,82,76,0,7
33924,hcp,5,82,77,0,7
33925,hcp,5,82,78,0,7
33926,hcp,5,82,79,0,7
33927,hcp,5,82,80,1,7
33928,hcp,5,82,81,1,7
33929,hcp,5,82,82,0,7
33930,hcp,5,82,83,0,7
33931,hcp,5,82,84,0,7
33932,hcp,5,82,85,0,7
33933,hcp,5,82,86,0,7
33934,hcp,5,82,87,1,7
33935,hcp,5,82,88,1,7
33936,hcp,5,82,89,0,7
33937,hcp,5,82,90,1,7
33938,hcp,5,82,91,0,7
33939,hcp,5,82,92,0,7
33940,hcp,5,82,93,0,7
33941,hcp,5,82,94,0,7
33942,hcp,5,82,95,0,7
33943,hcp,5,82,96,0,7
33944,hcp,5,82,97,0,7
33945,hcp,5,82,98,0,7
33946,hcp,5,82,99,0,7
33947,hcp,5,82,100,0,7
33948,hcp,5,82,101,0,7
33949,hcp,5,82,102,1,7
33950,hcp,5,82,103,0,7
33951,hcp,5,82,104,0,7
33952,hcp,5,82,105,0,7
33953,hcp,5,82,106,0,7
33954,hcp,5,82,107,0,7
33955,hcp,5,82,108,0,7
33956,hcp,5,82,109,0,7
33957,hcp,5,82,110,1,7
33958,hcp,5,82,111,0,7
33959,hcp,5,82,112,0,7
33960,hcp,5,82,113,0,7
33961,hcp,5,82,114,0,7
33962,hcp,5,82,115,0,7
33963,hcp,5,82,116,0,7
33964,hcp,5,82,117,0,7
33965,hcp,5,82,118,0,7
33966,hcp,5,82,119,0,7
33967,hcp,5,82,120,0,7
33968,hcp,5,82,121,0,7
33969,hcp,5,82,122,0,7
33970,hcp,5,82,123,0,7
33971,hcp,5,82,124,0,7
33972,hcp,5,82,125,0,7
33973,hcp,5,82,126,0,7
33974,hcp,5,82,127,1,7
33975,hcp,5,82,128,0,7
33976,hcp,5,82,129,0,7
33977,hcp,5,82,130,0,7
33978,hcp,5,82,131,0,7
33979,hcp,5,82,132,0,7
33980,hcp,5,82,133,0,7
33981,hcp,5,82,134,0,7
33982,hcp,5,82,135,0,7
33983,hcp,5,82,136,0,7
33984,hcp,5,82,137,0,7
33985,hcp,5,82,138,0,7
33986,hcp,5,82,139,0,7
33987,hcp,5,82,140,1,7
33988,hcp,5,82,141,0,7
33989,hcp,5,82,142,0,7
33990,hcp,5,82,143,1,7
33991,hcp,5,82,144,1,7
33992,hcp,5,82,145,0,7
33993,hcp,5,82,146,0,7
33994,hcp,5,82,147,0,7
33995,hcp,5,82,148,0,7
33996,hcp,5,82,149,0,7
33997,hcp,5,82,150,0,7
33998,hcp,5,82,151,0,7
33999,hcp,5,82,152,0,7
34000,hcp,5,82,153,0,7
34001,hcp,5,82,154,0,7
34002,hcp,5,82,155,0,7
34003,hcp,5,82,156,0,7
34004,hcp,5,82,157,0,7
34005,hcp,5,82,158,0,7
34006,hcp,5,82,159,0,7
34007,hcp,5,82,160,0,7
34008,hcp,5,82,161,0,7
34009,hcp,5,82,162,0,7
34010,hcp,5,82,163,0,7
34011,hcp,5,82,164,0,7
34012,hcp,5,82,165,0,7
34013,hcp,5,82,166,0,7
34014,hcp,5,82,167,0,7
34015,hcp,5,82,168,0,7
34016,hcp,5,82,169,0,7
34017,hcp,5,82,170,0,7
34018,hcp,5,82,171,0,7
34019,hcp,5,82,172,0,7
34020,hcp,5,82,173,0,7
34021,hcp,5,82,174,0,7
34022,hcp,5,82,175,0,7
34023,hcp,5,82,176,0,7
34024,hcp,5,82,177,0,7
34025,hcp,5,82,178,0,7
34026,hcp,5,82,179,0,7
34027,hcp,5,82,180,0,7
34028,hcp,5,82,181,0,7
34029,hcp,5,82,182,0,7
34030,hcp,5,82,183,0,7
34031,hcp,5,82,184,0,7
34032,hcp,5,82,185,0,7
34033,hcp,5,82,186,0,7
34034,hcp,5,82,187,0,7
34035,hcp,5,82,188,0,7
34036,hcp,5,82,189,0,7
34037,hcp,5,82,190,0,7
34038,hcp,5,82,191,0,7
34039,hcp,5,82,192,0,7
34040,hcp,5,82,193,0,7
34041,hcp,5,82,194,0,7
34042,hcp,5,82,195,0,7
34043,hcp,5,82,196,0,7
34044,hcp,5,82,197,0,7
34045,hcp,5,82,198,0,7
34046,hcp,5,82,199,0,7
34047,hcp,5,82,200,0,7
34048,hcp,5,82,201,0,7
34049,hcp,5,82,202,0,7
34050,hcp,5,82,203,0,7
34051,hcp,5,82,204,0,7
34052,hcp,5,82,205,0,7
34053,hcp,5,82,206,0,7
34054,hcp,5,82,207,0,7
34055,hcp,5,82,208,0,7
34056,hcp,5,82,209,0,7
34057,hcp,5,82,210,0,7
34058,hcp,5,82,211,0,7
34059,hcp,5,82,212,0,7
34060,hcp,5,82,213,0,7
34061,hcp,5,82,214,0,7
